query,response,score,timestamp
"As a witness to several Greek-American weddings -- but , happily , a victim of none -- I can testify to the comparative accuracy of Ms. Vardalos ' memories and insights .",the plot is so amusingly contrived and outlandish in its coincidences that no one could ever mistake it for anything resembling reality,-0.037500000000000006,"17/02/2017, 09:08:29"
It 's one of the saddest films I have ever seen that still manages to be uplifting but not overly sentimental .,"Often hilarious , well-shot and , importantly , entertaining , Hell House is a fascinating document of an event that has to be seen to be believed .",-0.25,"17/03/2019, 12:24:41"
"A triumph of art direction over narrative , but what art direction !",A refreshingly authentic coming-of-age tale .,0.0,"17/04/2017, 04:31:45"
Gloriously goofy -LRB- and gory -RRB- midnight movie stuff .,What it lacks in originality it makes up for in intelligence and B-grade stylishness .,0.0,"17/05/2016, 00:33:31"
"Merely as a technical , logistical feat , Russian Ark marks a cinematic milestone .",a budget affair that exposes the generally sad existence of the Bedouins while providing a precious twinkle of insight into their lives .,0.0,"17/06/2015, 11:13:53"
I like the new footage and still love the old stuff .,The movie has lots of dancing and fabulous music .,0.24545454545454545,"17/06/2017, 19:33:48"
"If this movie were a book , it would be a page-turner , you ca n't wait to see what happens next .",An ironic speculation on democracy in a culture unaccustomed to it .,0.0,"17/07/2016, 16:06:48"
A romantic comedy that operates by the rules of its own self-contained universe .,sympathetically captures the often futile lifestyle of young people in modern Japan .,0.3,"17/08/2015, 21:03:17"
"It 's the best film of the year so far , the benchmark against which all other Best Picture contenders should be measured .",The inherent strength of the material as well as the integrity of the filmmakers gives this coming-of-age story restraint as well as warmth .,0.49375,"17/08/2016, 11:10:44"
"By presenting an impossible romance in an impossible world , Pumpkin dares us to say why either is impossible -- which forces us to confront what 's possible and what we might do to make it so .",-LRB- Fessenden -RRB- is much more into ambiguity and creating mood than he is for on screen thrills,-0.5,"17/09/2016, 07:04:04"
Australian actor\/director John Polson and award-winning English cinematographer Giles Nuttgens make a terrific effort at disguising the obvious with energy and innovation .,"While Undercover Brother is definitely one for the masses , it 's also full of sharp , smart satire .",0.0,"17/09/2016, 23:28:21"
Moore 's performance impresses almost as much as her work with Haynes in 1995 's Safe .,"As teen movies go , `` Orange County '' is a refreshing change",0.35,"17/09/2019, 23:17:54"
They are what makes it worth the trip to the theatre .,"... a cute and sometimes side-splittingly funny blend of Legally Blonde and Drop Dead Gorgeous , starring Piper Perabo in what could be her breakthrough role .",0.3,"17/10/2019, 12:09:18"
"It 's not exactly a gourmet meal but the fare is fair , even coming from the drive-thru .","Cute , funny , heartwarming digitally animated feature film with plenty of slapstick humor for the kids , lots of in-jokes for the adults and heart enough for everyone .",0.2875,"17/11/2016, 14:46:43"
"The film has just enough of everything -- re-enactments , archival footage , talking-head interviews -- and the music is simply sublime .","The ending does leave you unfulfilled , but these are performances to enjoy in a memorable ensemble piece .",0.0,"17/11/2016, 23:19:30"
"Long after you leave Justine , you 'll be wondering what will happen to her and wishing her the best -- whatever that might mean .","Despite what anyone believes about the goal of its makers , the show ... represents a spectacular piece of theater , and there 's no denying the talent of the creative forces behind it .",0.2125,"17/11/2018, 01:35:31"
Some actors have so much charisma that you 'd be happy to listen to them reading the phone book .,"A lighthearted , feel-good film that embraces the time-honored truth that the most powerful thing in life is love .",0.5,"17/11/2018, 12:12:31"
As a randy film about sexy people in gorgeous places being pushed and pulled -LRB- literally and figuratively -RRB- by desire ... -LRB- Sex and LucÃ­a -RRB- makes for an arousing good time .,The film often achieves a mesmerizing poetry .,0.6333333333333333,"17/12/2019, 19:23:27"
"I admired it , particularly that unexpected downer of an ending .",It 's the kind of pigeonhole-resisting romp that Hollywood too rarely provides .,0.13333333333333333,"18/01/2016, 18:38:12"
"Like most Bond outings in recent years , some of the stunts are so outlandish that they border on being cartoonlike .","Does what a fine documentary does best : It extends a warm invitation into an unfamiliar world , then illuminates it fully and allows the larger implications of the journey to sink in unobtrusively .",0.25,"18/01/2018, 16:00:39"
`` Extreme Ops '' exceeds expectations .,This version incarnates the prophetic book in a way even its exacting author might admire .,-0.125,"18/01/2018, 23:23:59"
"If there 's nothing fresh about Wannabes , which was written by Mr. DeMeo , who produced and directed the film with Charles A. Addessi , much of the time the movie feels authentic .",A fast-moving and remarkable film that appears destined to become a landmark in Japanese animation .,0.3333333333333333,"18/02/2017, 15:41:17"
A thoughtful look at a painful incident that made headlines in 1995 .,"The film benefits greatly from a less manic tone than its predecessor , as Cho appears to have settled comfortably into her skin .",-0.14999999999999997,"18/03/2015, 04:26:06"
Murderous Maids may well be the most comprehensive of these films and also strike closest to the truth .,The spark of special anime magic here is unmistakable and hard to resist .,0.5,"18/03/2015, 23:07:04"
"Manages to be original , even though it rips off many of its ideas .","... both hokey and super-cool , and definitely not in a hurry , so sit back , relax and have a few laughs while the little ones get a fuzzy treat . '",0.4375,"18/03/2016, 02:59:23"
"The Pianist is a fine valedictory work for Polanski , made richer by his own experiences , making his other movies somehow richer in the bargain .",A psychological thriller with a smart script and an obsessive-compulsive 's attention to detail .,0.2972222222222222,"18/04/2016, 09:23:33"
A solidly seaworthy chiller .,Ford deserves to be remembered at Oscar time for crafting this wonderful portrait of a conflicted soldier .,0.0,"18/05/2016, 13:39:55"
Never mind whether you buy the stuff about Barris being a CIA hit man .,"It 's hard not to be seduced by -LRB- Witherspoon 's -RRB- charisma , even in this run-of-the-mill vehicle , because this girl knows how to drive it to the max .",0.0,"18/05/2017, 02:32:56"
"It extends the writings of Jean Genet and John Rechy , the films of Fassbinder , perhaps even the nocturnal works of Goya .",It 's fairly self-aware in its dumbness .,0.0,"18/05/2017, 12:46:58"
"Narc may not get an ` A ' for originality , but it wears its B-movie heritage like a badge of honor .","A triumph , relentless and beautiful in its downbeat darkness .",0.0,"18/07/2015, 03:03:05"
"If the message seems more facile than the earlier films , the images have such a terrible beauty you may not care .","It is ridiculous , of course ... but it is also refreshing , disarming , and just outright enjoyable despite its ridiculousness .",-0.125,"18/07/2016, 15:26:41"
"Thankfully , the film , which skirts that rapidly deteriorating line between fantasy and reality ... takes a tongue-in-cheek attitude even as it pushes the Croc Hunter agenda .",Woo 's fights have a distinct flair .,0.0,"18/09/2015, 07:39:01"
"If you sometimes like to go to the movies to have fun , Wasabi is a good place to start .",He 's Super Spy !,0.5,"18/10/2017, 23:38:35"
"But it 's emotionally engrossing , too , thanks to strong , credible performances from the whole cast .","Works because , for the most part , it avoids the stupid cliches and formulaic potholes that befall its brethren .",0.36666666666666664,"18/11/2016, 15:53:38"
"But based on CQ , I 'll certainly be keeping an eye out for his next project .",Brilliant ! ',0.10714285714285714,"18/11/2017, 19:57:31"
"Though of particular interest to students and enthusiast of international dance and world music , the film is designed to make viewers of all ages , cultural backgrounds and rhythmic ability want to get up and dance .","What could have become just another cautionary fable is allowed to play out as a clever , charming tale -- as pleasantly in its own way as its self-dramatizing characters .",0.08888888888888889,"19/01/2019, 11:02:55"
Digital-video documentary about stand-up comedians is a great glimpse into a very different world .,The drama is played out with such aching beauty and truth that it brings tears to your eyes .,0.26666666666666666,"19/02/2015, 04:51:07"
"Well-written , nicely acted and beautifully shot and scored , the film works on several levels , openly questioning social mores while ensnaring the audience with its emotional pull .","Novak manages to capture a cruelly hilarious vein of black comedy in the situation with his cast of non-actors and a gritty , no-budget approach .",0.24722222222222223,"19/04/2018, 15:34:28"
... a roller-coaster ride of a movie,"Viewed on its own terms , Treasure Planet is better-than-average family entertainment , but true fans of the Stevenson 's novel will likely prefer Disney 's more faithful 1950 live-action swashbuckling classic .",0.0,"19/06/2016, 15:40:55"
"It 's not so much enjoyable to watch as it is enlightening to listen to new sides of a previous reality , and to visit with some of the people who were able to make an impact in the theater world .",An amazing and incendiary movie that dives straight into the rough waters of contradiction .,0.25393939393939396,"19/06/2018, 11:56:50"
"Jason X has cheesy effects and a hoary plot , but its macabre , self-deprecating sense of humor makes up for a lot .",Insomnia is involving .,-0.5,"19/06/2018, 13:25:53"
"Nearly surreal , dabbling in French , this is no simple movie , and you 'll be taking a risk if you choose to see it .",A deviant topical comedy which is funny from start to finish .,0.08333333333333333,"19/06/2019, 02:59:23"
"A taut , intelligent psychological drama .",Only two words will tell you what you know when deciding to see it : Anthony .,0.4,"19/08/2015, 09:07:15"
"He just wants them to be part of the action , the wallpaper of his chosen reality .","Occasionally , in the course of reviewing art-house obscurities and slam-bam action flicks , a jaded critic smacks into something truly new .",0.15000000000000002,"19/09/2017, 17:15:05"
"If your senses have n't been dulled by slasher films and gorefests , if you 're a connoisseur of psychological horror , this is your ticket .","This is as powerful a set of evidence as you 'll ever find of why art matters , and how it can resonate far beyond museum walls and through to the most painfully marginal lives .",0.0,"19/10/2015, 07:43:07"
An idealistic love story that brings out the latent 15-year-old romantic in everyone .,An irresistible combination of a rousing good story set on a truly grand scale .,0.25,"19/10/2017, 16:39:07"
"The director , Steven Shainberg , has succeeded by focusing intently on his characters , making them quirky individuals rather than figures of fun .","Theirs is a simple and heart-warming story , full of mirth that should charm all but the most cynical .",0.15,"19/12/2018, 06:32:20"
This is the best American movie about troubled teens since 1998 's Whatever .,Vividly conveys both the pitfalls and the pleasures of over-the-top love .,0.16666666666666666,"19/12/2019, 02:54:56"
This is a film brimming with detail and nuance and one that speaks volumes about the ability of the human spirit to find solace in events that could easily crush it forever .,"Hilarious , touching and wonderfully dyspeptic .",0.21666666666666667,"19/12/2019, 12:57:29"
Tim Story 's not there yet - but ` Barbershop ' shows he 's on his way .,"... does such a fine job of engulfing you in its world and allying you with its characters ' choices , good and ill , that its shortcomings are remembered only as an afterthought .",0.0,"20/01/2016, 14:28:52"
"Emerges as something rare , an issue movie that 's so honest and keenly observed that it does n't feel like one .",What makes the movie a comedy is the way it avoids the more serious emotions involved .,0.44999999999999996,"20/01/2019, 14:13:24"
The tenderness of the piece is still intact .,"For all its failed connections , Divine Secrets of the Ya-Ya Sisterhood is nurturing , in a gauzy , dithering way .",0.0,"20/02/2017, 06:17:11"
Just the labour involved in creating the layered richness of the imagery in this chiaroscuro of madness and light is astonishing .,A pro-fat farce that overcomes much of its excessive moral baggage thanks to two appealing lead performances .,0.45,"20/03/2015, 00:40:28"
"A hip ride into hyper-time , Clockstoppers is a lively and enjoyable adventure for all ages at any time .","Eventually , it wins you over .",0.3181818181818182,"20/03/2016, 10:42:36"
... there are enough moments of heartbreaking honesty to keep one glued to the screen .,"Sam Jones became a very lucky filmmaker the day Wilco got dropped from their record label , proving that one man 's ruin may be another 's fortune .",0.0,"20/03/2017, 11:31:57"
"Far from perfect , but its heart is in the right place ... innocent and well-meaning .","An intimate , good-humored ethnic comedy like numerous others but cuts deeper than expected .",0.4714285714285714,"20/04/2015, 05:24:09"
"In a normal screen process , these bromides would be barely enough to sustain an interstitial program on the Discovery Channel .",You do n't have to be an especially tough grader to give a charitable B-minus to The Emperor 's Club .,0.075,"20/06/2019, 15:27:28"
"Everything that has to do with Yvan and Charlotte , and everything that has to do with Yvan 's rambunctious , Jewish sister and her non-Jew husband , feels funny and true .",What `` Empire '' lacks in depth it makes up for with its heart .,0.19999999999999998,"20/07/2015, 04:25:57"
This is how you use special effects .,No. .,0.35714285714285715,"20/07/2018, 17:43:27"
JirÃ­ Hubac 's script is a gem .,But fans should have fun meeting a brand-new Pokemon called Celebi .,0.0,"20/08/2016, 13:08:27"
Energetic and boldly provocative .,Davis has filled out his cast with appealing fresh faces .,0.41666666666666663,"20/08/2016, 13:13:35"
"If it 's possible for a sequel to outshine the original , then SL2 does just that .","Although the editing might have been tighter , Hush !",0.1875,"20/09/2019, 09:34:35"
Steers turns in a snappy screenplay that curls at the edges ; it 's so clever you want to hate it .,"A distant , even sterile , yet compulsively watchable look at the sordid life of Hogan 's Heroes star Bob Crane .",-0.3166666666666667,"20/10/2015, 02:27:39"
Behan himself knew how to spin a tale and one ca n't help but think he 'd appreciate this attempt to turn his life into art .,"If you 're not into the Pokemon franchise , this fourth animated movie in four years wo n't convert you -- or even keep your eyes open .",0.0,"20/10/2015, 07:29:15"
George Clooney proves he 's quite a talented director and Sam Rockwell shows us he 's a world-class actor with Confessions of a Dangerous Mind .,A charming romantic comedy that is by far the lightest Dogme film and among the most enjoyable .,0.13333333333333333,"20/10/2017, 15:54:42"
-LRB- Villeneuve -RRB- seems to realize intuitively that even morality is reduced to an option by the ultimate mysteries of life and death .,"An endlessly fascinating , landmark movie that is as bold as anything the cinema has seen in years .",0.0,"20/10/2017, 22:37:14"
"... mesmerizing , an eye-opening tour of modern Beijing culture in a journey of rebellion , retreat into oblivion and return .","Sensitive , insightful and beautifully rendered film .",0.25,"20/10/2019, 07:21:25"
"In Fessenden 's horror trilogy , this theme has proved important to him and is especially so in the finale .",A quietly reflective and melancholy New Zealand film about an eventful summer in a 13-year-old girl 's life .,0.2,"20/11/2017, 11:41:22"
"The animated subplot keenly depicts the inner struggles of our adolescent heroes - insecure , uncontrolled , and intense .","For the first two-thirds of this sparklingly inventive and artful , always fast and furious tale , kids will go happily along for the ride .",-0.09999999999999999,"20/12/2016, 13:22:11"
"All the performances are top notch and , once you get through the accents , All or Nothing becomes an emotional , though still positive , wrench of a sit .","At nearly three hours , the whole of Safe Conduct is less than the sum of its parts .",0.24242424242424243,"21/01/2018, 13:25:15"
"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .","It 's fun , but the code-talk will fly right over everyone 's head",0.21212121212121213,"21/02/2018, 19:43:05"
"The tone is balanced , reflective and reasonable .",The perfect film for those who like sick comedies that can be snide .,0.2,"21/02/2019, 20:04:07"
... a polished and relatively sincere piece of escapism .,Like a south-of-the-border Melrose Place .,0.5,"21/03/2016, 08:09:09"
Yet the act is still charming here .,"Greengrass has delivered an undoubted stylistic tour-de-force , and has managed elements such as sound and cinematography with skill",0.7,"21/04/2016, 06:00:15"
"Lucas , take notes .",Is it a total success ?,0.0,"21/04/2017, 18:13:03"
Two generations within one family test boundaries in this intelligent and restrained coming-of-age drama .,The way Coppola professes his love for movies -- both colorful pop junk and the classics that unequivocally qualify as art -- is giddily entertaining .,0.8,"21/05/2016, 04:36:25"
"Who knows what exactly Godard is on about in this film , but his words and images do n't have to add up to mesmerize you .",Frida 's artistic brilliance is undeniable -- it 's among the most breathtakingly designed films I 've ever seen .,0.25,"21/05/2016, 14:38:56"
Is n't it great ?,It 's a refreshing change from the self-interest and paranoia that shape most American representations of Castro .,0.8,"21/08/2016, 13:03:57"
"The unique tug-of-war with viewer expectations is undeniable , if not a pleasure in its own right .",It is so refreshing to see Robin Williams turn 180 degrees from the string of insultingly innocuous and sappy fiascoes he 's been making for the last several years .,0.42023809523809524,"21/08/2016, 21:22:55"
"Foster nails the role , giving a tight , focused performance illuminated by shards of feeling .","Grant gets to display his cadness to perfection , but also to show acting range that may surprise some who thought light-hearted comedy was his forte .",-0.17857142857142858,"21/10/2019, 14:33:00"
A fascinating and fun film .,"The path Ice Age follows most closely , though , is the one established by Warner Bros. giant Chuck Jones , who died a matter of weeks before the movie 's release .",0.5,"21/11/2019, 19:38:12"
"It 's a humble effort , but spiced with wry humor and genuine pathos , especially between Morgan and Redgrave .","Funny and , at times , poignant , the film from director George Hickenlooper all takes place in Pasadena , `` a city where people still read . ''",0.06666666666666667,"21/12/2015, 04:41:00"
"it sounds sick and twisted , but the miracle of Shainberg 's film is that it truly is romance",A worthwhile way to spend two hours .,-0.6071428571428572,"21/12/2018, 06:25:45"
Lead provocatuers Testud and Parmentier give superlative performances,There 's an energy to Y Tu MamÃ¡ TambiÃ©n .,0.0,"21/12/2018, 23:36:02"
"A real movie , about real people , that gives us a rare glimpse into a culture most of us do n't know .",The saturation bombing of Reggio 's images and Glass ' evocative music ... ultimately leaves viewers with the task of divining meaning .,0.3,"21/12/2019, 23:06:31"
"You could say that it 's slow at times , you could say that a few of the characters act in ways that real people would n't , but one thing you could n't say is that Alias Betty is predictable .","A highly intriguing thriller , coupled with some ingenious plot devices and some lavishly built settings . .",-0.125,"22/01/2017, 08:00:09"
It is intensely personal and yet -- unlike Quills -- deftly shows us the temper of the times .,Skip work to see it at the first opportunity .,0.3,"22/02/2019, 02:47:24"
"Daring , mesmerizing and exceedingly hard to forget .",What Jackson has accomplished here is amazing on a technical level .,0.004166666666666652,"22/04/2015, 01:04:24"
"An impressive debut for first-time writer-director Mark Romanek , especially considering his background is in music video .","The comic performances are all spot on , especially Lee Ross 's turn as Ken .",0.5,"22/04/2018, 10:55:02"
The movie has an avalanche of eye-popping visual effects .,Not a bad journey at all .,0.0,"22/04/2018, 16:03:23"
"Over-the-top and a bit ostentatious , this is a movie that 's got oodles of style and substance .","Though the controversial Korean filmmaker 's latest effort is not for all tastes , it offers gorgeous imagery , effective performances , and an increasingly unsettling sense of foreboding .",-0.5,"22/05/2017, 07:45:46"
"It 's traditional moviemaking all the way , but it 's done with a lot of careful period attention as well as some very welcome wit .","Light , silly , photographed with colour and depth , and rather a good time .",0.3,"22/05/2019, 10:36:25"
"Hu and Liu offer natural , matter-of-fact performances that glint with sorrow , longing and love .","A slick , well-oiled machine , exquisitely polished and upholstered .",0.3,"22/06/2017, 16:51:06"
... understands that a generation defines its music as much as the music defines a generation .,Happily for Mr. Chin -- though unhappily for his subjects -- the invisible hand of the marketplace wrote a script that no human screenwriter could have hoped to match .,0.2,"22/06/2019, 12:43:08"
Notorious C.H.O. has oodles of vulgar highlights .,The reason this picture works better than its predecessors is that Myers is no longer simply spoofing the mini-mod-madness of '60s spy movies .,-0.7,"22/07/2019, 14:40:02"
"The values that have held the Enterprise crew together through previous adventures and perils do so again-courage , self-sacrifice and patience under pressure .","We need -LRB- Moore 's -RRB- noisy , cocky energy , his passion and class consciousness ; we need his shticks , we need his stones .",-0.16666666666666666,"22/08/2017, 16:38:11"
"Here , thankfully , they are .","A miniscule little bleep on the film radar , but one that many more people should check out",0.0,"22/09/2016, 01:12:58"
"` Tadpole ' was one of the films so declared this year , but it 's really more of The Next Pretty Good Thing .","Greene delivers a typically solid performance in a role that is a bit of a departure from the noble characters he has played in the past , and he is matched by Schweig , who carries the film on his broad , handsome shoulders .",0.3625,"22/09/2016, 04:22:11"
A masterpiece four years in the making .,It has fun being grown up .,0.0,"22/10/2018, 05:04:00"
"Doug Liman , the director of Bourne , directs the traffic well , gets a nice wintry look from his locations , absorbs us with the movie 's spycraft and uses Damon 's ability to be focused and sincere .","The best thing the film does is to show us not only what that mind looks like , but how the creative process itself operates .",0.55,"22/12/2015, 14:14:23"
"It 's an old story , but a lively script , sharp acting and partially animated interludes make Just a Kiss seem minty fresh .",Director Nalin Pan does n't do much to weigh any arguments one way or the other .,0.05189393939393939,"23/01/2015, 09:26:15"
Son of the Bride may be a good half-hour too long but comes replete with a flattering sense of mystery and quietness .,I love the way that it took chances and really asks you to take these great leaps of faith and pays off .,0.32499999999999996,"23/02/2017, 09:36:30"
Offers a breath of the fresh air of true sophistication .,"Rarely do films come along that are as intelligent , exuberant , and moving as Monsoon Wedding .",0.25,"23/03/2015, 01:47:08"
"I do n't know precisely what to make of Steven Soderbergh 's Full Frontal , though that did n't stop me from enjoying much of it .","The film 's real appeal wo n't be to Clooney fans or adventure buffs , but to moviegoers who enjoy thinking about compelling questions with no easy answers .",0.3625,"23/08/2017, 10:24:49"
"A sad , superior human comedy played out on the back roads of life .",Ice Cube holds the film together with an engaging and warm performance ...,0.04999999999999999,"23/09/2018, 15:07:21"
Stephen Earnhart 's homespun documentary Mule Skinner Blues has nothing but love for its posse of trailer park denizens .,Do we really need a 77-minute film to tell us exactly why a romantic relationship between a 15-year-old boy and a 40-year-old woman does n't work ?,0.25,"23/09/2019, 05:11:02"
"The film 's greatest asset is how much it 's not just another connect-the-dots , spy-on-the-run picture .","Andersson creates a world that 's at once surreal and disturbingly familiar ; absurd , yet tremendously sad .",0.6,"23/09/2019, 09:35:59"
"Somewhat blurred , but Kinnear 's performance is razor sharp .","Sharp , lively , funny and ultimately sobering film .",-0.125,"23/10/2017, 04:46:49"
An intriguing and entertaining introduction to Johnson .,"A real story about real people living their lives concerned about the future of an elderly , mentally handicapped family member .",0.4,"23/10/2019, 15:11:41"
"Whether or not you 're enlightened by any of Derrida 's lectures on `` the other '' and `` the self , '' Derrida is an undeniably fascinating and playful fellow .","Smith 's point is simple and obvious -- people 's homes are extensions of themselves , and particularly eccentric people have particularly eccentric living spaces -- but his subjects are charmers .",0.2875,"23/11/2019, 14:52:19"
"-LRB- Taymor -RRB- utilizes the idea of making Kahlo 's art a living , breathing part of the movie , often catapulting the artist into her own work .","Still , I thought it could have been more .",0.6,"23/11/2019, 17:49:58"
A well-made thriller with a certain level of intelligence and non-reactionary morality .,"As adapted by Kevin Molony from Simon Leys ' novel `` The Death of Napoleon '' and directed by Alan Taylor , Napoleon 's journey is interesting but his Parisian rebirth is stillborn",0.21428571428571427,"23/12/2016, 18:52:22"
"Sandra Nettelbeck beautifully orchestrates the transformation of the chilly , neurotic , and self-absorbed Martha as her heart begins to open .","Daughter from Danang is a film that should be seen by all , especially those who are n't aware of , or have forgotten about the unmentioned victims of war .",0.08333333333333333,"23/12/2019, 17:43:53"
-LRB- Anderson -RRB- uses a hit-or-miss aesthetic that hits often enough to keep the film entertaining even if none of it makes a lick of sense .,"Here , Adrian Lyne comes as close to profundity as he is likely to get .",0.25,"24/01/2017, 02:29:12"
It 's solid and affecting and exactly as thought-provoking as it should be .,The Hours is what movies are supposed to be ...,0.2,"24/01/2019, 17:12:47"
"A truly moving experience , and a perfect example of how art -- when done right -- can help heal , clarify , and comfort .",Hopkins .,0.6428571428571428,"24/02/2017, 23:33:13"
Nicely serves as an examination of a society in transition .,"The story may not be new , but Australian director John Polson , making his American feature debut , jazzes it up adroitly .",0.6,"24/03/2015, 08:38:04"
Jacquot 's Tosca is a treat .,... a sour little movie at its core ; an exploration of the emptiness that underlay the relentless gaiety of the 1920 's ... The film 's ending has a `` What was it all for ? '',0.0,"24/04/2019, 01:13:46"
A great comedy filmmaker knows great comedy need n't always make us laugh .,The AM-radio soundtrack and game cast -- Tierney and the inimitable Walken especially -- keep this unusual comedy from choking on its own conceit .,0.6333333333333334,"24/05/2015, 06:18:04"
"In scope , ambition and accomplishment , Children of the Century ... takes Kurys ' career to a whole new level .",The experience of watching blobby old-school CGI animation in this superlarge format is just surreal enough to be diverting .,0.16818181818181818,"24/05/2018, 14:47:50"
The film overcomes the regular minefield of coming-of-age cliches with potent doses of honesty and sensitivity .,The warm presence of Zhao Benshan makes the preposterous lying hero into something more than he reasonably should be .,0.25,"24/05/2019, 03:50:05"
Will grab your children by the imagination and amaze them and amuse them .,"A work of the utmost subtlety and perception , it marks the outstanding feature debut of writer-director Eric Byler , who understands the power of the implicit and the virtues of simplicity and economy .",0.0,"24/06/2017, 02:13:54"
There are moments in this account of the life of artist Frida Kahlo that are among cinema 's finest this year .,A film that takes you inside the rhythms of its subject : You experience it as you watch .,0.0,"24/07/2015, 21:11:51"
"It 's a sly wink to The Others without becoming a postmodern joke , made creepy by its `` men in a sardine can '' warped logic .","Huppert gives Erika a persona that is so intriguing that you find yourself staring hypnotically at her , trying to understand her and wondering if she 'll crack .",-0.024999999999999994,"24/07/2016, 02:15:04"
Star Wars is back in a major way .,Achieves a sort of filmic epiphany that revels in the true potential of the medium .,0.03125,"24/07/2018, 10:34:38"
MÃ¼nch 's genuine insight makes the film 's occasional overindulgence forgivable .,"So young , so smart , such talent , such a wise \*\*\* .",0.2,"24/09/2017, 00:00:32"
The tug of war that ensues is as much a snapshot of modern China in microcosm as it is a crash course in movie mythology .,The fact that The Rookie is a nearly impeccable cinematic experience -- and a wonderful all-ages triumph besides -- is a miracle akin to the story the film portrays .,0.2,"24/09/2018, 16:55:31"
"Finally , a genre movie that delivers -- in a couple of genres , no less .","At its best , The Good Girl is a refreshingly adult take on adultery ...",0.041666666666666664,"24/11/2015, 21:49:08"
Not too far below the gloss you can still feel director Denis Villeneuve 's beating heart and the fondness he has for his characters .,"A love for films shines through each frame and the era is recreated with obvious affection , scored to perfection with some tasty boogaloo beats .",0.1,"24/12/2016, 00:22:44"
"It 's rare to find a film that dazzles the eye , challenges the brain , AND satisfies our lust for fast-paced action , but Minority Report delivers all that and a whole lot more .",`` Auto Focus '' works as an unusual biopic and document of male swingers in the Playboy era,0.275,"24/12/2016, 16:19:56"
"Most impressive , though , is the film 's open-ended finale that refuses to entirely close its characters ' emotional wounds .","There is a refreshing absence of cynicism in Stuart Little 2 -- quite a rarity , even in the family film market .",0.375,"25/02/2015, 08:22:51"
A sports movie with action that 's exciting on the field and a story you care about off it .,"Having never been a huge fan of Dickens ' 800-page novel , it surprised me how much pleasure I had watching McGrath 's version .",0.2,"25/02/2015, 12:39:25"
The Transporter is as lively and as fun as it is unapologetically dumb,Thurman and Lewis are hilarious throughout .,0.020454545454545447,"25/02/2016, 07:12:33"
"Working from Elliott 's memoir , Rohmer fashions the sort of delicate , articulate character - and - relationship study he 's favored for decades .","Finds a way to tell a simple story , perhaps the simplest story of all , in a way that seems compelling and even original .",0.25,"25/02/2018, 22:03:48"
Despite its many infuriating flaws -- not the least of which is Amy 's self-absorbed personality -- Amy 's O 's honesty will win you over .,"A pleasant ramble through the sort of idoosyncratic terrain that Errol Morris has often dealt with ... it does possess a loose , lackadaisical charm .",0.10000000000000002,"25/03/2016, 10:25:52"
"If there 's a way to effectively teach kids about the dangers of drugs , I think it 's in projects like the -LRB- unfortunately R-rated -RRB- Paid .","Despite its flaws , Secretary stays in your head and makes you question your own firmly held positions .",0.04999999999999999,"25/04/2017, 06:43:50"
"A somewhat crudely constructed but gripping , questing look at a person so racked with self-loathing , he becomes an enemy to his own race .",It is inspirational in characterizing how people from such diverse cultures share the same human and spiritual needs .,0.13333333333333333,"25/05/2016, 09:01:17"
"4 friends , 2 couples , 2000 miles , and all the Pabst Blue Ribbon beer they can drink - it 's the ultimate redneck road-trip .","-LRB- Gai -RRB- comes closer to any actress I can remember to personifying independence in its purest and , yes , most intimidating form .",0.0,"25/07/2019, 19:07:44"
"I enjoyed Time of Favor while I was watching it , but I was surprised at how quickly it faded from my memory .","A journey through memory , a celebration of living , and a sobering rumination on fatality , classism , and ignorance .",0.3111111111111111,"25/08/2017, 05:13:18"
Farrell ... thankfully manages to outshine the role and successfully plays the foil to Willis 's world-weary colonel .,"Harsh , effective documentary on life in the Israeli-occupied Palestinian territories .",0.75,"25/08/2018, 08:51:38"
The New Guy does have a heart .,The recording session is the only part of the film that is enlightening -- and how appreciative you are of this depends on your level of fandom .,0.13636363636363635,"25/09/2015, 04:22:16"
"There 's enough science to make it count as educational , and enough beauty to make it unforgettable .","The movie addresses a hungry need for PG-rated , nonthreatening family movies , but it does n't go too much further .",0.2625,"25/09/2016, 12:57:42"
"This is what IMAX was made for : Strap on a pair of 3-D goggles , shut out the real world , and take a vicarious voyage to the last frontier -- space .","very solid , very watchable first feature for director Peter Sheridan",0.1,"25/09/2016, 14:04:11"
"Tim Allen is great in his role but never hogs the scenes from his fellow cast , as there are plenty of laughs and good lines for everyone in this comedy .","As blunt as it is in depicting child abuse , El Bola is a movie steeped in an ambiguity that lends its conflicts a symbolic resonance .",0.75,"25/10/2015, 17:21:13"
"Remains a solid , if somewhat heavy-handed , account of the near-disaster ... done up by Howard with a steady , if not very imaginative , hand .","This warm and gentle romantic comedy has enough interesting characters to fill several movies , and its ample charms should win over the most hard-hearted cynics .",-0.021367521367521358,"25/10/2016, 23:33:25"
Recalls quiet freak-outs like L'Avventura and Repulsion .,Japan 's premier stylist of sex and blood hits audiences with what may be his most demented film to date .,0.0,"25/10/2018, 06:39:41"
A heavy reliance on CGI technology is beginning to creep into the series .,"Almost every scene in this film is a gem that could stand alone , a perfectly realized observation of mood , behavior and intent .",-0.2,"26/01/2016, 17:54:47"
